Time,UTC TIME,anum,fnum,height,speed,angle,longitude,latitude
1606999059.0,2020-12-03 12:37:30,B6549,CCA1883,220.98,261.132,354.0,40.09113,116.61267
1606999080.0,2020-12-03 12:38:00,B6549,CCA1883,396.24,290.764,3.0,40.09113,116.61267
1606999117.0,2020-12-03 12:38:30,B6549,CCA1883,777.24,290.764,3.0,40.10918,116.61344
1606999146.0,2020-12-03 12:39:00,B6549,CCA1883,967.74,442.62800000000004,38.0,40.15284000000001,116.64334
1606999171.0,2020-12-03 12:39:30,B6549,CCA1883,1066.8,498.18800000000016,85.0,40.16711,116.66168
1606999201.0,2020-12-03 12:40:00,B6549,CCA1883,1287.78,494.48400000000004,84.0,40.17309,116.72275
1606999240.0,2020-12-03 12:40:30,B6549,CCA1883,1402.08,492.63199999999995,83.0,40.17888,116.78931000000001
1606999264.0,2020-12-03 12:41:00,B6549,CCA1883,1760.22,501.892,77.0,40.181329999999996,116.81518999999999
1606999300.0,2020-12-03 12:41:30,B6549,CCA1883,2225.04,511.152,64.0,40.19728,116.86986999999999
1606999321.0,2020-12-03 12:42:00,B6549,CCA1883,2491.74,511.152,64.0,40.2144,116.91858
1606999351.0,2020-12-03 12:42:30,B6549,CCA1883,2987.04,518.56,65.0,40.22063,116.93658
1606999381.0,2020-12-03 12:43:00,B6549,CCA1883,3284.22,566.712,74.0,40.24054,116.99518
1606999418.0,2020-12-03 12:43:30,B6549,CCA1883,3611.88,622.2719999999998,95.0,40.2453,117.02582
1606999445.0,2020-12-03 12:44:00,B6549,CCA1883,4015.74,663.0160000000002,150.0,40.19293,117.11096
1606999479.0,2020-12-03 12:44:30,B6549,CCA1883,4442.46,674.128,194.0,40.13663,117.09943
1606999509.0,2020-12-03 12:45:00,B6549,CCA1883,4869.18,679.684,193.0,40.09623,117.08723
1606999533.0,2020-12-03 12:45:30,B6549,CCA1883,5204.46,690.796,193.0,40.04892,117.07323999999998
1606999563.0,2020-12-03 12:46:00,B6549,CCA1883,5600.7,698.204,193.0,40.00841,117.06121999999999
1606999593.0,2020-12-03 12:46:30,B6549,CCA1883,5699.76,701.908,193.0,39.97385,117.05096
1606999629.0,2020-12-03 12:47:00,B6549,CCA1883,5707.38,696.352,193.0,39.88572,117.0249
1606999658.0,2020-12-03 12:47:30,B6549,CCA1883,5707.38,696.352,193.0,39.84938,117.01418999999999
1606999684.0,2020-12-03 12:48:00,B6549,CCA1883,5966.46,718.576,185.0,39.80254,117.00092
1606999715.0,2020-12-03 12:48:30,B6549,CCA1883,6370.32,742.6519999999997,176.0,39.730979999999995,117.0033
1606999746.0,2020-12-03 12:49:00,B6549,CCA1883,6736.08,744.5039999999997,176.0,39.681309999999996,117.00708
1606999778.0,2020-12-03 12:49:30,B6549,CCA1883,7132.32,744.5039999999997,176.0,39.615970000000004,117.0118
1606999810.0,2020-12-03 12:50:00,B6549,CCA1883,7467.6,750.06,176.0,39.56847,117.01538000000001
1606999840.0,2020-12-03 12:50:30,B6549,CCA1883,7780.02,753.7639999999999,176.0,39.49535,117.02093
1606999866.0,2020-12-03 12:51:00,B6549,CCA1883,8039.1,757.4680000000003,176.0,39.44599,117.02466000000001
1606999896.0,2020-12-03 12:51:30,B6549,CCA1883,8321.04,757.4680000000003,176.0,39.39963,117.02832
1606999922.0,2020-12-03 12:52:00,B6549,CCA1883,8503.92,766.7280000000003,176.0,39.3642,117.03093999999999
1606999956.0,2020-12-03 12:52:30,B6549,CCA1883,8724.9,777.84,176.0,39.29613,117.03603999999999
1606999988.0,2020-12-03 12:53:00,B6549,CCA1883,8862.06,788.952,176.0,39.21533,117.04213
1607000010.0,2020-12-03 12:53:30,B6549,CCA1883,8869.68,794.508,176.0,39.177009999999996,117.04503999999999
1607000044.0,2020-12-03 12:54:00,B6549,CCA1883,8869.68,792.6560000000003,176.0,39.1292,117.04865
1607000074.0,2020-12-03 12:54:30,B6549,CCA1883,8869.68,785.248,176.0,39.05314,117.05443999999999
1607000115.0,2020-12-03 12:55:00,B6549,CCA1883,8869.68,775.988,176.0,38.97782,117.06
1607000139.0,2020-12-03 12:55:30,B6549,CCA1883,8930.64,783.3960000000003,176.0,38.93051,117.06357
1607000164.0,2020-12-03 12:56:00,B6549,CCA1883,9113.52,787.1,176.0,38.9051,117.06537
1607000205.0,2020-12-03 12:56:30,B6549,CCA1883,9372.6,794.508,176.0,38.80664,117.07269
1607000225.0,2020-12-03 12:57:00,B6549,CCA1883,9471.66,801.916,176.0,38.77478,117.07503
1607000256.0,2020-12-03 12:57:30,B6549,CCA1883,9685.02,807.472,176.0,38.68826,117.08148
1607000290.0,2020-12-03 12:58:00,B6549,CCA1883,10012.68,800.064,176.0,38.62272,117.08643000000001
1607000310.0,2020-12-03 12:58:30,B6549,CCA1883,10157.46,801.916,176.0,38.581559999999996,117.08948000000001
1607000350.0,2020-12-03 12:59:00,B6549,CCA1883,10507.98,803.768,176.0,38.50405,117.09508999999998
1607000383.0,2020-12-03 12:59:30,B6549,CCA1883,10645.14,813.028,176.0,38.45936,117.09845
1607000401.0,2020-12-03 13:00:00,B6549,CCA1883,10828.02,813.028,176.0,38.40477,117.10228000000001
1607000430.0,2020-12-03 13:00:30,B6549,CCA1883,11041.38,822.288,176.0,38.33246,117.10763
1607000467.0,2020-12-03 13:01:00,B6549,CCA1883,11277.6,827.8439999999997,176.0,38.2563,117.11318
1607000497.0,2020-12-03 13:01:30,B6549,CCA1883,11308.08,824.14,176.0,38.20021,117.1173
1607000535.0,2020-12-03 13:02:00,B6549,CCA1883,11308.08,822.288,176.0,38.18243,117.11863999999998
1607000563.0,2020-12-03 13:02:30,B6549,CCA1883,11308.08,822.288,176.0,38.18243,117.11863999999998
1607000589.0,2020-12-03 13:03:00,B6549,CCA1883,11308.08,822.288,176.0,38.18243,117.11863999999998
1607000611.0,2020-12-03 13:03:30,B6549,CCA1883,11308.08,807.472,176.0,37.97718,117.13354
1607000653.0,2020-12-03 13:04:00,B6549,CCA1883,11308.08,814.88,176.0,37.9167,117.13786999999999
1607000686.0,2020-12-03 13:04:30,B6549,CCA1883,11308.08,818.584,176.0,37.83398,117.14371000000001
1607000708.0,2020-12-03 13:05:00,B6549,CCA1883,11308.08,824.14,176.0,37.76494,117.14858999999998
1607000743.0,2020-12-03 13:05:30,B6549,CCA1883,11308.08,829.696,176.0,37.71149000000001,117.15248000000001
1607000768.0,2020-12-03 13:06:00,B6549,CCA1883,11308.08,829.696,176.0,37.665459999999996,117.15587
1607000794.0,2020-12-03 13:06:30,B6549,CCA1883,11308.08,822.288,176.0,37.59041,117.16136000000002
1607000824.0,2020-12-03 13:07:00,B6549,CCA1883,11308.08,820.436,176.0,37.59041,117.16136000000002
1607000866.0,2020-12-03 13:07:30,B6549,CCA1883,11308.08,820.436,176.0,37.59041,117.16136000000002
1607000882.0,2020-12-03 13:08:00,B6549,CCA1883,11308.08,816.732,176.0,37.40593,117.17433
1607000921.0,2020-12-03 13:08:30,B6549,CCA1883,11308.08,833.4,169.0,37.32632,117.18456
1607000942.0,2020-12-03 13:09:00,B6549,CCA1883,11308.08,844.512,167.0,37.30687,117.18982
1607000978.0,2020-12-03 13:09:30,B6549,CCA1883,11308.08,844.512,169.0,37.20882,117.21536
1607001009.0,2020-12-03 13:10:00,B6549,CCA1883,11308.08,846.3639999999997,169.0,37.19334,117.21921
1607001049.0,2020-12-03 13:10:30,B6549,CCA1883,11308.08,850.068,169.0,37.0621,117.25216999999999
1607001060.0,2020-12-03 13:11:00,B6549,CCA1883,11308.08,850.068,168.0,37.0621,117.25216999999999
1607001099.0,2020-12-03 13:11:30,B6549,CCA1883,11308.08,850.068,168.0,36.96844,117.27601000000001
1607001120.0,2020-12-03 13:12:00,B6549,CCA1883,11308.08,848.216,169.0,36.93182,117.28525
1607001154.0,2020-12-03 13:12:30,B6549,CCA1883,11308.08,842.66,169.0,36.86127000000001,117.303
1607001180.0,2020-12-03 13:13:00,B6549,CCA1883,11308.08,833.4,169.0,36.793209999999995,117.32008
1607001210.0,2020-12-03 13:13:30,B6549,CCA1883,11308.08,824.14,168.0,36.74423,117.33243999999999
1607001244.0,2020-12-03 13:14:00,B6549,CCA1883,11308.08,822.288,169.0,36.66202,117.3531
